,brand,title,sold_price,actual_price,url,img
471,vishnu laxmi creation,Self Design Chanderi Art Silk Saree Blue,₹939,"₹4,999",https://www.flipkart.com/vishnu-laxmi-creation-self-design-chanderi-art-silk-saree/p/itmb0667781f3829?pid=SARGAC2FGYHGHZ3Z&lid=LSTSARGAC2FGYHGHZ3ZNHAGQL&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_12_472&otracker=browse&fm=organic&iid=en_YoLMgzft6cbg-ppoZKjmpXNE10HYnUlVmrnVHPEF2qOWaVwBT9B6ZrivTD0af7miEqQo4di-IxqhJ6wMbQuBoA%3D%3D&ppt=None&ppn=None&ssid=hi3z7lxj740000001692188627044,https://rukminim2.flixcart.com/image/612/612/ky0g58w0/sari/b/7/8/free-1512-blue-vishnu-laxmi-creation-unstitched-original-imagac2yxuy5fx94.jpeg?q=70
472,The Fashion Tax,Embroidered Bollywood Georgette Saree Pink,₹399,"₹3,999",https://www.flipkart.com/fashion-tax-embroidered-bollywood-georgette-saree/p/itmc786ae2319576?pid=SARGA7XVGYXDYNQD&lid=LSTSARGA7XVGYXDYNQDPIBSO6&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_12_473&otracker=browse&fm=organic&iid=e30cd91a-a567-4b2a-bb58-c0946eb0ee76.SARGA7XVGYXDYNQD.SEARCH&ppt=None&ppn=None&ssid=hi3z7lxj740000001692188627044,https://rukminim2.flixcart.com/image/612/612/kxuqdu80/sari/m/9/i/free-v-02-gajri-new-marble-chiffon-sambalpuri-muslin-gujarati-original-imaga7xvgshuhxb3.jpeg?q=70
473,dhvani fashion,"Self Design, Solid/Plain Banarasi Velvet, Lycra Blend S... Maroon",₹480,"₹1,299",https://www.flipkart.com/dhvani-fashion-self-design-solid-plain-banarasi-velvet-lycra-blend-saree/p/itm3a5be25a4ca7d?pid=SARGFGZ8BUBGEW2Z&lid=LSTSARGFGZ8BUBGEW2ZWP2JG3&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_12_474&otracker=browse&fm=organic&iid=e30cd91a-a567-4b2a-bb58-c0946eb0ee76.SARGFGZ8BUBGEW2Z.SEARCH&ppt=None&ppn=None&ssid=hi3z7lxj740000001692188627044,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sari/o/b/g/free-fb-1057-shopsy-saubhagyavati-unstitched-original-imag9sa5mzgq9z7x.jpeg?q=70
474,bhavika silk mills,Printed Daily Wear Georgette Saree Cream,₹499,"₹1,299",https://www.flipkart.com/bhavika-silk-mills-printed-daily-wear-georgette-saree/p/itm730a81b220cb9?pid=SARGKYNRSUSFMHNY&lid=LSTSARGKYNRSUSFMHNYON1QO3&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_12_475&otracker=browse&fm=organic&iid=e30cd91a-a567-4b2a-bb58-c0946eb0ee76.SARGKYNRSUSFMHNY.SEARCH&ppt=None&ppn=None&ssid=hi3z7lxj740000001692188627044,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sari/s/9/m/free-printed-saree-stone-lace-bhavika-silk-mills-unstitched-original-imagh48f2rzehyng.jpeg?q=70
475,Kjs,Solid/Plain Kasavu Pure Cotton Saree Beige,₹599,"₹1,899",https://www.flipkart.com/kjs-solid-plain-kasavu-pure-cotton-saree/p/itmfe95463e2796b?pid=SARGNTPKSDHSXBXA&lid=LSTSARGNTPKSDHSXBXABKIBQA&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_12_476&otracker=browse&fm=organic&iid=e30cd91a-a567-4b2a-bb58-c0946eb0ee76.SARGNTPKSDHSXBXA.SEARCH&ppt=None&ppn=None&ssid=hi3z7lxj740000001692188627044,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/m/m/1/free-extra-blouse-kjs-unstitched-original-imagntpkebjgzssk.jpeg?q=70
476,The Gallery Shop,Solid/Plain Daily Wear Chiffon Saree Multicolor,₹449,₹999,https://www.flipkart.com/gallery-shop-solid-plain-daily-wear-chiffon-saree/p/itmd5ada860b9199?pid=SARGQ6DUHZCAN3XN&lid=LSTSARGQ6DUHZCAN3XNE0ZIW5&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_12_477&otracker=browse&fm=organic&iid=en_YoLMgzft6cbg-ppoZKjmpXNE10HYnUlVmrnVHPEF2qM5SB0PBBTXmQzhG8xNFVqwVfo8rIVyKAsDv-lbbhQrfw%3D%3D&ppt=None&ppn=None&ssid=hi3z7lxj740000001692188627044,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/q/y/b/free-peding-the-gallery-shop-unstitched-original-imagq6dune4dgp3b.jpeg?q=70
477,Sariya,"Woven Banarasi Silk Blend, Jacquard Saree Red",₹644,"₹4,999",https://www.flipkart.com/sariya-woven-banarasi-silk-blend-jacquard-saree/p/itm2b1f108c71eaa?pid=SARFJHTDEMJ5AG67&lid=LSTSARFJHTDEMJ5AG67HQE0IK&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_12_478&otracker=browse&fm=organic&iid=en_YoLMgzft6cbg-ppoZKjmpXNE10HYnUlVmrnVHPEF2qNhOKhmyub0TArmtfVV_IhomL5nb6pp_VjyRKM-yPoNXw%3D%3D&ppt=None&ppn=None&ssid=hi3z7lxj740000001692188627044,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/g/6/7/free-kara115-red-sariya-original-imafjhsbhzkhbqcz-bb.jpeg?q=70
478,Divastri,Self Design Assam Silk Cotton Silk Saree Cream,₹424,"₹1,999",https://www.flipkart.com/divastri-self-design-assam-silk-cotton-saree/p/itm2455026873555?pid=SARGC93HHUSYYQCY&lid=LSTSARGC93HHUSYYQCYVQXZHG&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_12_479&otracker=browse&fm=organic&iid=e30cd91a-a567-4b2a-bb58-c0946eb0ee76.SARGC93HHUSYYQCY.SEARCH&ppt=None&ppn=None&ssid=hi3z7lxj740000001692188627044,https://rukminim2.flixcart.com/image/612/612/l0h1g280/sari/4/e/s/free-football-chiku-divastri-unstitched-original-imagc93h3k6rnncz.jpeg?q=70
479,Leelavati,Printed Daily Wear Georgette Saree Red,₹269,₹999,https://www.flipkart.com/leelavati-printed-daily-wear-georgette-saree/p/itm1a2f54edaa21d?pid=SARGZMMFDCZ3CGYN&lid=LSTSARGZMMFDCZ3CGYNOMI7IH&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_12_480&otracker=browse&fm=organic&iid=e30cd91a-a567-4b2a-bb58-c0946eb0ee76.SARGZMMFDCZ3CGYN.SEARCH&ppt=None&ppn=None&ssid=hi3z7lxj740000001692188627044,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/d/i/4/free-vs-gr-1352-leelavati-unstitched-original-imagzkhgzasu96rt.jpeg?q=70
480,JRM,"Woven Gadwal Cotton Silk, Jacquard Saree Multicolor",₹515,₹799,https://www.flipkart.com/jrm-woven-gadwal-cotton-silk-jacquard-saree/p/itm1a978b8c02eb0?pid=SARGSFDNS9Z4DGFG&lid=LSTSARGSFDNS9Z4DGFG9TNECV&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_481&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eydpVgvH2XN-WgpvIVqk9HdtUdKpj0Q_L04yil5h2C2EOQ%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/x/e/i/free-2581-jrm-unstitched-original-imagsfdngvkscedx.jpeg?q=70
481,JRM,"Woven Gadwal Cotton Silk, Jacquard Saree Multicolor",₹515,₹799,https://www.flipkart.com/jrm-woven-gadwal-cotton-silk-jacquard-saree/p/itm234a4e8bdb112?pid=SARGSFDNWDNVUS2P&lid=LSTSARGSFDNWDNVUS2PDVDKNV&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_482&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eyeTy9WliytxDRe9G4RPH2Z_UZFRELIevhES7rjnEotN9A%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sari/s/r/x/free-2454-indshopmart-unstitched-original-imagr85vfxhq4rkf.jpeg?q=70
482,LOROFY,Self Design Bollywood Net Saree Blue,₹286,"₹2,999",https://www.flipkart.com/lorofy-self-design-bollywood-net-saree/p/itm5ba4b200de893?pid=SARGNBW3JFJNTFYE&lid=LSTSARGNBW3JFJNTFYE4YUULG&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_483&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGNBW3JFJNTFYE.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/a/a/b/free-brasosari2-0-lorofy-unstitched-original-imagkn6anmes8eqv.jpeg?q=70
483,Samah,"Printed, Striped, Geometric Print, Floral Print, Paisle... Red, White",₹269,"₹1,169",https://www.flipkart.com/samah-printed-striped-geometric-print-floral-paisley-mysore-silk-blend-cotton-saree/p/itm453ba84cfa463?pid=SARG4NYMWFHSRD4D&lid=LSTSARG4NYMWFHSRD4D5MIUKU&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_484&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARG4NYMWFHSRD4D.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/kqpj4i80/sari/d/1/k/free-2019s121-saara-unstitched-original-imag4nxhztfncnfn.jpeg?q=70
484,Varni Creation,Woven Bollywood Chiffon Saree Green,₹494,"₹1,999",https://www.flipkart.com/varni-creation-woven-bollywood-chiffon-saree/p/itmc6b77b167c7c0?pid=SARGH3ZP87FDGHYC&lid=LSTSARGH3ZP87FDGHYCNQVJJA&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_485&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGH3ZP87FDGHYC.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/s/k/l/free-moss-satin-101-satyamtextiles-unstitched-original-imagksyc7gjphbfd.jpeg?q=70
485,Divastri,Woven Kanjivaram Pure Silk Saree Maroon,₹749,"₹3,999",https://www.flipkart.com/divastri-woven-kanjivaram-pure-silk-saree/p/itm4343ce00408ec?pid=SARGQKHFB7ZFFEDH&lid=LSTSARGQKHFB7ZFFEDHZGZ9BR&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_486&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGQKHFB7ZFFEDH.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/f/w/t/free-dt-paithani-art-silk-designer-bollywood-fashion-style-original-imagq779ed3grrhg.jpeg?q=70
486,Vaidehi Fashion,Solid/Plain Bollywood Art Silk Saree Black,₹575,"₹2,299",https://www.flipkart.com/vaidehi-fashion-solid-plain-bollywood-art-silk-saree/p/itmb7321f61a9e73?pid=SARG68GAHGZEERXG&lid=LSTSARG68GAHGZEERXGV6BLVT&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_487&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eyeh68T1xjWVYePhLvOfIhSuCgDsq1MAl9ZK9SJpmDvOmg%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/ksqeky80/sari/l/k/l/free-softy-vaidehi-fashion-unstitched-original-imag68g9muh7ftrg.jpeg?q=70
487,Sariya,"Woven Banarasi Jacquard, Silk Blend Saree Black",₹699,"₹3,999",https://www.flipkart.com/sariya-woven-banarasi-jacquard-silk-blend-saree/p/itmb329b175e5c00?pid=SARGRH3HEJUAXQPS&lid=LSTSARGRH3HEJUAXQPSW2DIKF&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_488&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eycQlapfDeLPEKVzgxsAqQvAzD69Yy_kzKhi-lGQbDRC5A%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/x/y/r/free-premium-silk106-black-sariya-unstitched-original-imagrh3hegac3h22.jpeg?q=70
488,MUSHAK,Woven Daily Wear Cotton Silk Saree Multicolor,₹399,"₹1,299",https://www.flipkart.com/mushak-woven-daily-wear-cotton-silk-saree/p/itmd05d02530c38f?pid=SARGQRNTGWSQD2QY&lid=LSTSARGQRNTGWSQD2QY1CEC57&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_489&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGQRNTGWSQD2QY.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/j/r/8/free-1823-mushak-unstitched-original-imagqrntzfuuksyw.jpeg?q=70
489,FLORINEST FASHION,Printed Bollywood Chiffon Saree Pink,₹324,"₹1,996",https://www.flipkart.com/florinest-fashion-printed-bollywood-chiffon-saree/p/itm7a747a333f309?pid=SARGPVFY6CGZWA7Q&lid=LSTSARGPVFY6CGZWA7QKJURHS&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_490&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGPVFY6CGZWA7Q.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sari/g/2/h/free-s-asopalav-a-sales-unstitched-original-imagpuvg5zcdzuuc.jpeg?q=70
490,Fabriczone,Embroidered Kanjivaram Satin Saree Blue,₹891,"₹4,999",https://www.flipkart.com/fabriczone-embroidered-kanjivaram-satin-saree/p/itme69a8504714f8?pid=SARGQHJY2N9EE6HX&lid=LSTSARGQHJY2N9EE6HXJFOZGO&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_491&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eyeyH97PZe8L-ZO6wBC3DMgl0GkgQtNIGoDThsZ7cWX4aA%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/r/r/y/free-sari-01-hareem-collection1-unstitched-original-imagpjtfy4zkbhhg.jpeg?q=70
491,MIRCHI FASHION,"Printed Daily Wear Chiffon Saree Grey, Orange",₹599,"₹2,799",https://www.flipkart.com/mirchi-fashion-printed-daily-wear-chiffon-saree/p/itmc78359e18da87?pid=SARGS2ZDUCZGWGWE&lid=LSTSARGS2ZDUCZGWGWE3FRZSR&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_492&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eycGWvMNjDghNuoI2JhmBGV4DKdz1QYhRLioqFOjd393ww%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/1/v/y/free-chiffon-saree-party-wear-siffon-saree-2023-plain-saree-original-imags2zdhrrrbsxr.jpeg?q=70
492,Samah,"Floral Print, Geometric Print, Printed Bandhani Cotton ... Grey, White, Multicolor",₹319,"₹1,644",https://www.flipkart.com/samah-floral-print-geometric-printed-bandhani-cotton-blend-saree/p/itm95501cfe03641?pid=SARGRTFZZVTTGT64&lid=LSTSARGRTFZZVTTGT640BHHDK&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_493&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGRTFZZVTTGT64.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/z/d/z/free-3185s2272-samah-unstitched-original-imagrtfnrxa3mg9r.jpeg?q=70
493,TopJec,"Woven Kanjivaram Jacquard, Pure Silk Saree Pink",₹579,"₹3,999",https://www.flipkart.com/topjec-woven-kanjivaram-jacquard-pure-silk-saree/p/itme090ce48b4776?pid=SARGMHVE6D5S9GAA&lid=LSTSARGMHVE6D5S9GAAICD7WQ&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_494&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGMHVE6D5S9GAA.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/s/u/f/free-nc143-pink-purple-us-fashion-unstitched-original-imagkgruhb4dagtz.jpeg?q=70
494,YASA CREATION,Woven Mekhela Chador Cotton Silk Saree Grey,₹489,₹999,https://www.flipkart.com/yasa-creation-woven-mekhela-chador-cotton-silk-saree/p/itm93bbfdf404d13?pid=SARGR5V5TCFPP2UC&lid=LSTSARGR5V5TCFPP2UCLLQGHU&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_495&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGR5V5TCFPP2UC.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/r/f/n/free-1007-grey-divine-fabrics-unstitched-original-imagr5uzp4pvb4gh.jpeg?q=70
495,NIKHILAM,Printed Daily Wear Pure Cotton Saree Yellow,₹684,"₹3,999",https://www.flipkart.com/nikhilam-printed-daily-wear-pure-cotton-saree/p/itm49271fc7b31e6?pid=SARGB9JTJ5XT4AWV&lid=LSTSARGB9JTJ5XT4AWVFC3CS5&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_496&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGB9JTJ5XT4AWV.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/kp4difk0/sari/m/f/l/free-sup-mustard-647-kiaaron-unstitched-original-imag3fgthfpevbqz.jpeg?q=70
496,Desh Bidesh,Woven Handloom Handloom Pure Cotton Saree Green,₹499,"₹3,299",https://www.flipkart.com/desh-bidesh-woven-handloom-pure-cotton-saree/p/itm239f79aa997bc?pid=SARGQFEGMAPEFYKY&lid=LSTSARGQFEGMAPEFYKYHPGOSX&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_497&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eyfBXqIiYXp8zuwMac-rLOczpPm0wnABYufo3TQrpuTXzA%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/v/3/q/free-dbabhiroyal080623-desh-bidesh-no-blouse-original-imagqfeg8hpahzfb.jpeg?q=70
497,Vaidehi Fashion,"Embroidered Bollywood Silk Blend, Art Silk Saree Purple, Grey",₹575,"₹4,599",https://www.flipkart.com/vaidehi-fashion-embroidered-bollywood-silk-blend-art-saree/p/itm48a1f67b99080?pid=SARGFBK449EUJYYJ&lid=LSTSARGFBK449EUJYYJVXYRFN&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_498&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eye2Rtx1Hy_ivwIJWGOBsaRbI6qvhfmPuUZsOWbCzqmX1A%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/l0igvww0/sari/y/i/p/free-wedding-sarees-5-vaidehi-fashion-unstitched-original-imagca6myzpz9tn6.jpeg?q=70
498,kashvi sarees,"Paisley, Striped, Geometric Print Leheria Georgette Sar... Pink",₹249,"₹1,299",https://www.flipkart.com/kashvi-sarees-paisley-striped-geometric-print-leheria-georgette-saree/p/itm5cb931562cb05?pid=SARGRWG2DMUKYQGT&lid=LSTSARGRWG2DMUKYQGTY1IMUE&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_499&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGRWG2DMUKYQGT.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/x/6/r/free-md-wb108-4-kashvi-sarees-no-blouse-original-imagrwgfwztry3hq.jpeg?q=70
499,MIRCHI FASHION,"Printed, Floral Print Daily Wear Chiffon Saree Light Blue, Orange",₹599,"₹2,799",https://www.flipkart.com/mirchi-fashion-printed-floral-print-daily-wear-chiffon-saree/p/itm80469894adf30?pid=SARGSFW5ZCP3J8AD&lid=LSTSARGSFW5ZCP3J8ADU6UZLK&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_500&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGSFW5ZCP3J8AD.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/j/m/w/free-daily-wear-saree-print-saree-saree-new-2023-simple-chiffon-original-imagsfw3ebzxfg85.jpeg?q=70
500,vishnu laxmi creation,Self Design Chanderi Art Silk Saree Purple,₹899,"₹4,999",https://www.flipkart.com/vishnu-laxmi-creation-self-design-chanderi-art-silk-saree/p/itm65c81866037af?pid=SARGAC2YFTSMAHWG&lid=LSTSARGAC2YFTSMAHWGNR9XQJ&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_501&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eydvFEB7LkRCvAKDwpmmNOjEtbOPzDrAvwWr4vCs0oDTnw%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/ky0g58w0/sari/k/h/i/free-1512-wine-vishnu-laxmi-creation-unstitched-original-imagac2ywgnyhcpr.jpeg?q=70
501,Vaidehi Fashion,"Embroidered Bollywood Silk Blend, Art Silk Saree Red, Grey",₹595,"₹4,599",https://www.flipkart.com/vaidehi-fashion-embroidered-bollywood-silk-blend-art-saree/p/itm0f7e763d21ca3?pid=SARGFBK4HNHRDQPM&lid=LSTSARGFBK4HNHRDQPMTB2XP5&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_502&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eye2aDMHSMgSvp9IOi4bwyIxlQNEGPnByQhoF4ukQnSm0g%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/kmds4nk0/sari/o/s/k/free-wedding-sarees-5-vaidehi-fashion-unstitched-original-imagfakggjqbbtmf.jpeg?q=70
502,Begum Collection,Applique Bollywood Art Silk Saree Black,₹359,"₹2,200",https://www.flipkart.com/begum-collection-applique-bollywood-art-silk-saree/p/itm0454ba33273fc?pid=SARGYW2YXGEM235S&lid=LSTSARGYW2YXGEM235SFH7HET&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_503&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGYW2YXGEM235S.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/s/v/0/free-jj-pom-pom-black-mamta-creation-unstitched-original-imafw7d3py6ggbq9.jpeg?q=70
503,AVANTIKA FASHION,"Woven Kanjivaram Pure Silk, Art Silk Saree Purple",₹589,"₹3,999",https://www.flipkart.com/avantika-fashion-woven-kanjivaram-pure-silk-art-silk-saree/p/itma45fce2501c93?pid=SARGZYGBV65NSHZF&lid=LSTSARGZYGBV65NSHZFIF3M08&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_504&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGZYGBV65NSHZF.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/g/i/a/free-banarasi-avantika-fashion-unstitched-original-imagzygbyhjtupez.jpeg?q=70
504,HANS ENTERPRISE,"Striped Bollywood Georgette, Chiffon Saree Multicolor",₹499,"₹2,599",https://www.flipkart.com/hans-enterprise-striped-bollywood-georgette-chiffon-saree/p/itmf8ab722e6df67?pid=SARGH4GGUDNZH2FX&lid=LSTSARGH4GGUDNZH2FXAQGXJM&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_505&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARGH4GGUDNZH2FX.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/x/q/k/free-sima2-plain-premium-quality-orange-red-yellow-fabric-ideal-original-imaghf6g2rs9rmus.jpeg?q=70
505,LOROFY,Self Design Bollywood Net Saree Blue,₹289,"₹1,599",https://www.flipkart.com/lorofy-self-design-bollywood-net-saree/p/itm9150f1dedcf0e?pid=SARG4U8MFRWVXMFY&lid=LSTSARG4U8MFRWVXMFYJAM0SB&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_506&otracker=browse&fm=organic&iid=cba9247a-9b67-4f3e-80de-27d1747b56b8.SARG4U8MFRWVXMFY.SEARCH&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/4/f/7/free-braso2-o-combo-lorofy-unstitched-original-imagkmd5zhbqfbfn.jpeg?q=70
506,The Gallery Shop,Embellished Bollywood Chiffon Saree Maroon,₹449,₹999,https://www.flipkart.com/gallery-shop-embellished-bollywood-chiffon-saree/p/itm35587f0dbf3b6?pid=SARGP94PP2ME45EC&lid=LSTSARGP94PP2ME45ECOTHIJE&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_13_507&otracker=browse&fm=organic&iid=en_Fn4tWKrnQtmJqQwy2kQ75swqHRvrrBYOcPftYeR-eyct_5F7E0fcwKE8vDEwnSZOjKQgP1DiAXzcSX7tcL63-w%3D%3D&ppt=None&ppn=None&ssid=22hp6ohx800000001692188629633,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/1/k/x/free-goldlacesaree-lady-style-unstitched-original-imagnvyvbugv8hey.jpeg?q=70
